timestamp ba_x ba_y ba_z bg_x bg_y bg_z
1758876661.956016 -0.07970472 -0.06846819 -0.05121474 -0.00007538 0.00018495 -0.00030881
1758876662.022693 -0.08184706 -0.06675184 -0.05123864 -0.00005741 0.00015467 -0.00030511
1758876662.089370 -0.08388954 -0.06633726 -0.05099577 -0.00005161 0.00014271 -0.00029484
1758876662.156047 -0.08476891 -0.06562005 -0.05090014 -0.00004551 0.00012747 -0.00029220
1758876662.222724 -0.08501754 -0.06572904 -0.05093321 -0.00003776 0.00011220 -0.00028576
1758876662.289401 -0.08497428 -0.06482156 -0.05096803 -0.00003391 0.00010288 -0.00027874
1758876662.356078 -0.08619502 -0.06521858 -0.05105620 -0.00002380 0.00008155 -0.00026820
1758876662.422755 -0.08877221 -0.06423497 -0.05116693 -0.00000143 0.00005408 -0.00026443
1758876662.489432 -0.08952773 -0.06423639 -0.05101262 0.00002307 0.00004814 -0.00026837
1758876662.556108 -0.09103451 -0.06435902 -0.05090034 0.00006043 0.00003545 -0.00026595
1758876662.622784 -0.09161183 -0.06542643 -0.05079700 0.00009769 0.00002108 -0.00025318
1758876662.689461 -0.09366751 -0.06475156 -0.05069736 0.00012758 0.00002753 -0.00023613
1758876662.756137 -0.09540240 -0.06376929 -0.05053490 0.00014657 0.00004740 -0.00021886
1758876662.822814 -0.09673043 -0.06415917 -0.05057078 0.00016316 0.00005571 -0.00019454
1758876662.889490 -0.09764334 -0.06400339 -0.05052527 0.00016878 0.00005815 -0.00016182
1758876662.956169 -0.09844653 -0.06411088 -0.05055107 0.00018332 0.00006481 -0.00011640
1758876663.022850 -0.09856801 -0.06454924 -0.05050187 0.00018742 0.00006718 -0.00007056
1758876663.089530 -0.09827344 -0.06509731 -0.05042737 0.00020108 0.00007066 -0.00002305
1758876663.156211 -0.09751450 -0.06494310 -0.05030320 0.00020319 0.00008436 0.00000643
1758876663.222891 -0.09691179 -0.06540476 -0.05036918 0.00022765 0.00007994 0.00004954
1758876663.289571 -0.09656479 -0.06578641 -0.05043598 0.00024122 0.00008384 0.00010515
1758876663.356251 -0.09640747 -0.06555592 -0.05035481 0.00024854 0.00010316 0.00015741
1758876663.422931 -0.09689171 -0.06457923 -0.05045078 0.00024108 0.00012003 0.00020715
1758876663.489611 -0.09720033 -0.06392326 -0.05046831 0.00024386 0.00014871 0.00025475
1758876663.556291 -0.09766988 -0.06296816 -0.05042384 0.00024131 0.00016514 0.00030712
1758876663.622971 -0.09763129 -0.06214198 -0.05024580 0.00026930 0.00017631 0.00036738
1758876663.689651 -0.09847353 -0.06085415 -0.05014054 0.00028753 0.00019482 0.00039602
1758876663.756331 -0.09779668 -0.05976590 -0.05006518 0.00032444 0.00021176 0.00046157
1758876663.823011 -0.09675409 -0.05794190 -0.05001125 0.00036567 0.00023821 0.00048938
1758876663.889690 -0.09563321 -0.05777081 -0.04969657 0.00040541 0.00025910 0.00052228
1758876663.956368 -0.09100172 -0.05572711 -0.04960098 0.00047163 0.00029801 0.00055134
1758876664.023047 -0.08639254 -0.05464081 -0.04941696 0.00052655 0.00033572 0.00057923
1758876664.089725 -0.08160568 -0.05517385 -0.04932092 0.00057602 0.00036168 0.00062834
1758876664.156403 -0.07722258 -0.05366116 -0.04936773 0.00062334 0.00039559 0.00065332
1758876664.223081 -0.07273230 -0.05104113 -0.04945910 0.00065915 0.00042899 0.00066578
1758876664.289758 -0.06814485 -0.04860819 -0.04956539 0.00069141 0.00045643 0.00068875
1758876664.356436 -0.06565214 -0.04768461 -0.04934940 0.00071327 0.00050133 0.00072004
1758876664.423114 -0.06372225 -0.04485683 -0.04971343 0.00074595 0.00050040 0.00075530
1758876664.489791 -0.06412590 -0.04365731 -0.04960971 0.00076493 0.00049793 0.00078291
1758876664.556469 -0.06421211 -0.04244160 -0.04954651 0.00077236 0.00049830 0.00078514
1758876664.623146 -0.06415334 -0.04307426 -0.04924458 0.00079535 0.00049265 0.00081638
1758876664.689824 -0.06355326 -0.04196609 -0.04922929 0.00078512 0.00049351 0.00081692
1758876664.756500 -0.06356894 -0.04302837 -0.04906724 0.00078256 0.00048848 0.00082176
1758876664.823177 -0.06303662 -0.04432608 -0.04871452 0.00080292 0.00048502 0.00086079
1758876664.889854 -0.06302939 -0.04503329 -0.04861829 0.00080638 0.00047006 0.00086122
1758876664.956534 -0.06360627 -0.04576806 -0.04842607 0.00082308 0.00046630 0.00088327
1758876665.023213 -0.06328306 -0.04539240 -0.04841032 0.00082607 0.00046521 0.00087319
1758876665.089892 -0.06349027 -0.04443624 -0.04832834 0.00083054 0.00045890 0.00087321
1758876665.156571 -0.06377945 -0.04314999 -0.04839867 0.00083224 0.00044981 0.00086282
1758876665.223249 -0.06376613 -0.04251246 -0.04847642 0.00082654 0.00043609 0.00084664
1758876665.289928 -0.06326598 -0.04209673 -0.04853543 0.00082553 0.00042601 0.00083120
1758876665.356607 -0.06350730 -0.04220540 -0.04856885 0.00082386 0.00040696 0.00080789
1758876665.423286 -0.06104436 -0.06002844 -0.04609841 0.00091579 0.00038022 0.00091882
1758876665.489964 -0.06407447 -0.04385040 -0.04824646 0.00081781 0.00037646 0.00078657
1758876665.556643 -0.06497055 -0.04410963 -0.04826657 0.00081174 0.00036119 0.00076924
1758876665.623321 -0.06579386 -0.04428457 -0.04830370 0.00079538 0.00035670 0.00075415
1758876665.689999 -0.06624908 -0.04455379 -0.04823199 0.00077792 0.00034784 0.00074864
1758876665.756677 -0.06585436 -0.04388560 -0.04825222 0.00077788 0.00034466 0.00075039
1758876665.823356 -0.06629424 -0.04318891 -0.04830303 0.00075879 0.00034378 0.00074354
1758876665.890034 -0.06664383 -0.04278186 -0.04830278 0.00075302 0.00033268 0.00073474
1758876665.956712 -0.06703787 -0.04216773 -0.04830790 0.00074084 0.00032000 0.00072149
1758876666.023390 -0.06721362 -0.04153729 -0.04835028 0.00072346 0.00031065 0.00070637
1758876666.090067 -0.06664001 -0.04130955 -0.04830605 0.00071573 0.00030823 0.00068902
1758876666.156745 -0.06706089 -0.04163793 -0.04832732 0.00070346 0.00029569 0.00067736
1758876666.223423 -0.06706549 -0.04116179 -0.04839116 0.00068635 0.00029118 0.00066423
1758876666.290100 -0.06741426 -0.04060057 -0.04846451 0.00066297 0.00027236 0.00065679
1758876666.356778 -0.06746846 -0.04048569 -0.04842154 0.00066628 0.00025830 0.00065992
1758876666.423455 -0.06763320 -0.03981767 -0.04842928 0.00065096 0.00024552 0.00065010
1758876666.490133 -0.06785572 -0.03964902 -0.04846187 0.00065926 0.00025211 0.00064241
1758876666.556809 -0.06742288 -0.03914352 -0.04850202 0.00065018 0.00024383 0.00062792
1758876666.623486 -0.06746952 -0.03976126 -0.04837056 0.00065808 0.00024363 0.00063015
1758876666.690163 -0.06754731 -0.04015910 -0.04832327 0.00065139 0.00023693 0.00062379
1758876666.756840 -0.06756395 -0.04022272 -0.04815853 0.00062562 0.00023971 0.00061141
1758876666.823517 -0.06762717 -0.04007281 -0.04810614 0.00060884 0.00023908 0.00059640
1758876666.890194 -0.06747891 -0.03986249 -0.04806713 0.00061475 0.00023601 0.00059455
1758876666.956875 -0.06711624 -0.03965435 -0.04805527 0.00060554 0.00023599 0.00058613
1758876667.023833 -0.06700807 -0.03969232 -0.04802322 0.00060860 0.00024334 0.00058622
1758876667.090795 -0.06684160 -0.03971974 -0.04796664 0.00059193 0.00024021 0.00058714
1758876667.157760 -0.06677454 -0.03977341 -0.04786518 0.00060005 0.00023791 0.00058704
1758876667.224729 -0.06666709 -0.03969447 -0.04781858 0.00060595 0.00023679 0.00058681
1758876667.291701 -0.06645147 -0.03968685 -0.04779828 0.00059798 0.00023843 0.00058149
1758876667.358677 -0.06635123 -0.03962526 -0.04770650 0.00060081 0.00023957 0.00057383
1758876667.425655 -0.06611597 -0.03953863 -0.04770130 0.00059777 0.00023329 0.00057387
1758876667.492638 -0.06595367 -0.03942183 -0.04769631 0.00060237 0.00023382 0.00057098
1758876667.559624 -0.06560110 -0.03950833 -0.04772196 0.00061090 0.00024040 0.00055978
1758876667.626614 -0.06545011 -0.03949713 -0.04769880 0.00060532 0.00023159 0.00056150
1758876667.693607 -0.06535770 -0.03954238 -0.04770015 0.00061191 0.00022611 0.00055976
1758876667.760604 -0.06556921 -0.04009546 -0.04767848 0.00062452 0.00022671 0.00056554
1758876667.827605 -0.06558561 -0.04020634 -0.04761606 0.00063017 0.00022055 0.00056952
1758876667.894607 -0.06537396 -0.04021033 -0.04757522 0.00063564 0.00021773 0.00056714
1758876667.961613 -0.06498710 -0.04031143 -0.04751277 0.00065404 0.00022001 0.00056314
1758876668.028265 -0.06496056 -0.04042127 -0.04746723 0.00065337 0.00021824 0.00055732
1758876668.094916 -0.06482873 -0.04040825 -0.04739906 0.00065277 0.00022308 0.00054746
1758876668.161566 -0.06468464 -0.04060363 -0.04733568 0.00066348 0.00023155 0.00054893
1758876668.228216 -0.06475318 -0.04070655 -0.04729778 0.00067188 0.00022495 0.00055683
1758876668.294864 -0.06476665 -0.04075626 -0.04729785 0.00068160 0.00022728 0.00056505
1758876668.361512 -0.06470123 -0.04094997 -0.04723280 0.00068968 0.00024187 0.00057207
1758876668.428160 -0.06477203 -0.04102556 -0.04722978 0.00069076 0.00024394 0.00057398
1758876668.494808 -0.06481504 -0.04110681 -0.04723060 0.00069998 0.00025002 0.00057767
1758876668.561455 -0.06483485 -0.04128270 -0.04714012 0.00071527 0.00026847 0.00059573
1758876668.628101 -0.06486971 -0.04128469 -0.04711295 0.00071384 0.00026677 0.00059185
1758876668.694747 -0.06485082 -0.04131483 -0.04708840 0.00070842 0.00026958 0.00059585
1758876668.761392 -0.06484826 -0.04146677 -0.04692821 0.00071821 0.00028638 0.00060806
1758876668.828036 -0.06493195 -0.04150022 -0.04691810 0.00072656 0.00028222 0.00060978
1758876668.894681 -0.06490501 -0.04152747 -0.04688187 0.00073903 0.00028224 0.00061792
1758876668.961324 -0.06491911 -0.04164321 -0.04677445 0.00075880 0.00029369 0.00063380
1758876669.027976 -0.06482659 -0.04161915 -0.04673755 0.00075385 0.00029136 0.00063684
1758876669.094626 -0.06481030 -0.04163896 -0.04673052 0.00075668 0.00029085 0.00064227
1758876669.161276 -0.06466934 -0.04166325 -0.04665563 0.00077442 0.00030227 0.00065240
1758876669.227925 -0.06473022 -0.04169339 -0.04671595 0.00077814 0.00030013 0.00065570
1758876669.294574 -0.06474315 -0.04170249 -0.04675491 0.00078333 0.00030554 0.00066099
1758876669.361223 -0.06473335 -0.04179090 -0.04668469 0.00080686 0.00030252 0.00068035
1758876669.427870 -0.06470429 -0.04179514 -0.04664343 0.00080786 0.00030240 0.00067945
1758876669.494518 -0.06465615 -0.04179573 -0.04659427 0.00081101 0.00030662 0.00067902
1758876669.561165 -0.06457033 -0.04178905 -0.04652479 0.00081288 0.00030855 0.00066801
1758876669.627810 -0.06447664 -0.04186927 -0.04650263 0.00082950 0.00030218 0.00067217
1758876669.694456 -0.06464563 -0.04186616 -0.04649657 0.00083628 0.00029977 0.00066460
1758876669.761101 -0.06468743 -0.04184498 -0.04649946 0.00085658 0.00030109 0.00066475
1758876669.827745 -0.06484335 -0.04184171 -0.04657405 0.00087333 0.00030447 0.00067178
1758876669.894389 -0.06505597 -0.04182461 -0.04675972 0.00089556 0.00031347 0.00068319
1758876669.961033 -0.06535668 -0.04172983 -0.04703021 0.00091744 0.00032920 0.00068988
1758876670.027684 -0.06582080 -0.04147032 -0.04727285 0.00092527 0.00034753 0.00070634
1758876670.094333 -0.06633073 -0.04105534 -0.04740887 0.00093063 0.00035925 0.00072587
1758876670.160983 -0.06718987 -0.04033827 -0.04756291 0.00093169 0.00037765 0.00073907
1758876670.227632 -0.06786216 -0.03975508 -0.04760962 0.00093805 0.00037796 0.00075524
1758876670.294280 -0.06888354 -0.03871924 -0.04769288 0.00093469 0.00038418 0.00076090
1758876670.360928 -0.06909834 -0.03587851 -0.04736527 0.00093494 0.00040219 0.00076461
1758876670.427575 -0.06987104 -0.03561444 -0.04738930 0.00093373 0.00039697 0.00076867
1758876670.494222 -0.07063267 -0.03576630 -0.04754353 0.00093063 0.00040176 0.00076769
1758876670.560867 -0.07054922 -0.03640673 -0.04759928 0.00093227 0.00040429 0.00076844
1758876670.627512 -0.07088526 -0.03605984 -0.04761581 0.00093151 0.00040686 0.00077178
1758876670.694157 -0.07096609 -0.03479279 -0.04759516 0.00093233 0.00041042 0.00077984
1758876670.760802 -0.06986023 -0.03113132 -0.04752349 0.00094181 0.00042214 0.00079234
1758876670.827446 -0.07020086 -0.02932001 -0.04760068 0.00094063 0.00043345 0.00080351
1758876670.894089 -0.06643705 -0.02361441 -0.04775981 0.00095950 0.00045683 0.00083458
1758876670.960731 -0.06826876 -0.02129826 -0.04775077 0.00095942 0.00046945 0.00084252
1758876671.027383 -0.06148199 -0.01741067 -0.04774062 0.00098323 0.00047399 0.00086237
1758876671.094034 -0.05465441 -0.01273428 -0.04747042 0.00100476 0.00050508 0.00087831
1758876671.160685 -0.05345945 -0.01562846 -0.04727101 0.00099837 0.00049789 0.00090002
1758876671.227335 -0.05220524 -0.01965869 -0.04687117 0.00098722 0.00049952 0.00091101
1758876671.293985 -0.04880339 -0.02726880 -0.04629559 0.00098841 0.00050246 0.00093787
1758876671.360634 -0.04785791 -0.03233615 -0.04590354 0.00098643 0.00048804 0.00094627
1758876671.427281 -0.04546009 -0.03786842 -0.04536229 0.00100478 0.00047053 0.00097756
1758876671.493929 -0.04515510 -0.03921533 -0.04532377 0.00101259 0.00045163 0.00096470
1758876671.560577 -0.04258617 -0.04323406 -0.04516871 0.00102890 0.00042880 0.00100003
1758876671.627224 -0.03821804 -0.04732503 -0.04491145 0.00104607 0.00041102 0.00103515
1758876671.693870 -0.03363709 -0.05051012 -0.04473599 0.00105841 0.00041677 0.00105684
1758876671.760516 -0.02969082 -0.05304287 -0.04455619 0.00105649 0.00042169 0.00108598
1758876671.827161 -0.02962018 -0.05333305 -0.04450081 0.00105996 0.00040794 0.00108611
1758876671.893805 -0.02907411 -0.05390624 -0.04429901 0.00105591 0.00040469 0.00108882
1758876671.960449 -0.02883615 -0.05428649 -0.04412817 0.00105204 0.00039097 0.00108735
1758876672.027129 -0.02877390 -0.05355657 -0.04420460 0.00105357 0.00039091 0.00108141
1758876672.093808 -0.02952344 -0.05354145 -0.04426378 0.00105731 0.00039066 0.00107338
1758876672.160488 -0.02986483 -0.05262031 -0.04437541 0.00106373 0.00039590 0.00107536
1758876672.227168 -0.03071744 -0.05217805 -0.04438516 0.00106881 0.00039253 0.00107208
1758876672.293847 -0.03177847 -0.05192582 -0.04425064 0.00107080 0.00039494 0.00107774
1758876672.360527 -0.03256490 -0.05211694 -0.04407427 0.00107428 0.00038343 0.00108686
1758876672.427207 -0.03278710 -0.05259293 -0.04384506 0.00108594 0.00037722 0.00109952
1758876672.493887 -0.03261124 -0.05310089 -0.04368646 0.00108802 0.00037283 0.00110102
1758876672.560568 -0.03272514 -0.05358630 -0.04355429 0.00110841 0.00036325 0.00111697
1758876672.627248 -0.03246506 -0.05399137 -0.04350752 0.00111395 0.00036246 0.00111751
1758876672.693929 -0.03250538 -0.05463453 -0.04349385 0.00114149 0.00035845 0.00113107
1758876672.760609 -0.03206835 -0.05477311 -0.04345049 0.00114905 0.00036299 0.00112529
1758876672.827290 -0.03203705 -0.05498012 -0.04344070 0.00118451 0.00036978 0.00113572
1758876672.893971 -0.03200339 -0.05488201 -0.04355849 0.00121244 0.00036857 0.00114356
1758876672.960652 -0.03195162 -0.05477103 -0.04336864 0.00123676 0.00037813 0.00116377
1758876673.027308 -0.03141397 -0.05404137 -0.04344416 0.00126149 0.00037137 0.00117733
1758876673.093964 -0.03129637 -0.05360094 -0.04355667 0.00127590 0.00036933 0.00119782
1758876673.160619 -0.03132849 -0.05342232 -0.04366855 0.00128646 0.00036751 0.00121780
1758876673.227273 -0.03144026 -0.05320040 -0.04372994 0.00129492 0.00036559 0.00123518
1758876673.293927 -0.03127629 -0.05271447 -0.04369353 0.00130105 0.00036781 0.00126514
1758876673.360581 -0.03136076 -0.05263179 -0.04360337 0.00131209 0.00036397 0.00129292
1758876673.427234 -0.03125277 -0.05282480 -0.04350869 0.00132452 0.00036866 0.00132334
1758876673.493887 -0.03108797 -0.05295375 -0.04346687 0.00133471 0.00037720 0.00134929
1758876673.560540 -0.03082620 -0.05281843 -0.04340852 0.00134054 0.00038888 0.00137097
1758876673.627191 -0.03062294 -0.05278410 -0.04333916 0.00135033 0.00039871 0.00139177
1758876673.693842 -0.03038125 -0.05267354 -0.04328467 0.00136219 0.00040683 0.00141168
1758876673.760493 -0.03037857 -0.05249412 -0.04334041 0.00136305 0.00041979 0.00142843
1758876673.827144 -0.03017429 -0.05209929 -0.04328087 0.00136107 0.00043496 0.00144330
1758876673.893794 -0.02994482 -0.05170989 -0.04323872 0.00135760 0.00044742 0.00145593
1758876673.960443 -0.03002944 -0.05202646 -0.04329022 0.00137172 0.00045731 0.00146923
1758876674.027099 -0.02979695 -0.05132066 -0.04319093 0.00136678 0.00047461 0.00147390
1758876674.093753 -0.02989141 -0.05083453 -0.04314487 0.00137059 0.00047988 0.00147243
1758876674.160407 -0.03001989 -0.05058939 -0.04306784 0.00137903 0.00048912 0.00147707
1758876674.227061 -0.03006709 -0.05036796 -0.04300939 0.00137190 0.00048265 0.00147671
1758876674.293714 -0.03023458 -0.05033202 -0.04280369 0.00136491 0.00048397 0.00146418
1758876674.360367 -0.03019373 -0.05071454 -0.04281924 0.00135982 0.00046916 0.00146093
1758876674.427019 -0.03008047 -0.05099988 -0.04269480 0.00135343 0.00046053 0.00144727
1758876674.493671 -0.03013523 -0.05125365 -0.04258805 0.00135437 0.00045959 0.00144025
1758876674.560322 -0.03022532 -0.05158553 -0.04254926 0.00134702 0.00046152 0.00142137
1758876674.626972 -0.03017552 -0.05164778 -0.04255672 0.00134856 0.00046289 0.00142458
1758876674.693623 -0.03035530 -0.05174323 -0.04251380 0.00134096 0.00046480 0.00141006
1758876674.760273 -0.03056304 -0.05146240 -0.04247567 0.00135130 0.00046719 0.00140982
1758876674.826922 -0.03095327 -0.05112099 -0.04253563 0.00135245 0.00046331 0.00140146
1758876674.893571 -0.03107004 -0.05077205 -0.04254459 0.00135094 0.00046069 0.00141346
1758876674.960219 -0.03160342 -0.05063134 -0.04249890 0.00135333 0.00045666 0.00142779
1758876675.026874 -0.03203938 -0.05066242 -0.04243370 0.00136819 0.00046291 0.00144382
1758876675.093529 -0.03249132 -0.05085528 -0.04239587 0.00137733 0.00046505 0.00145740
1758876675.160183 -0.03294712 -0.05110156 -0.04230643 0.00138525 0.00046298 0.00146688
1758876675.226837 -0.03292823 -0.05106113 -0.04231994 0.00138461 0.00045575 0.00146408
1758876675.293491 -0.03324655 -0.05109339 -0.04222851 0.00140372 0.00046364 0.00147077
1758876675.360144 -0.03306026 -0.05085175 -0.04226633 0.00140264 0.00045889 0.00146889
1758876675.426795 -0.03304365 -0.05057538 -0.04210765 0.00141880 0.00047113 0.00146964
1758876675.493447 -0.03303726 -0.05063757 -0.04200882 0.00142048 0.00047841 0.00147523
1758876675.560099 -0.03313457 -0.05056749 -0.04183417 0.00142930 0.00049004 0.00147620
1758876675.626750 -0.03306370 -0.05066410 -0.04178291 0.00142830 0.00048429 0.00146945
1758876675.693400 -0.03287983 -0.05082648 -0.04168261 0.00143906 0.00048551 0.00146132
1758876675.760051 -0.03270792 -0.05106195 -0.04159704 0.00144053 0.00048962 0.00144577
1758876675.826700 -0.03269301 -0.05144678 -0.04167384 0.00143728 0.00049212 0.00142542
1758876675.893348 -0.03257746 -0.05148510 -0.04166840 0.00143494 0.00049651 0.00140057
1758876675.959997 -0.03244035 -0.05167169 -0.04169525 0.00143716 0.00049429 0.00138899
1758876676.026654 -0.03240943 -0.05200041 -0.04161954 0.00142973 0.00049441 0.00138281
1758876676.093312 -0.03228592 -0.05207110 -0.04162742 0.00142306 0.00048452 0.00137727
1758876676.159968 -0.03237750 -0.05216039 -0.04146584 0.00141586 0.00047688 0.00137738
1758876676.226624 -0.03223446 -0.05227042 -0.04122241 0.00141096 0.00047539 0.00138649
1758876676.293279 -0.03230783 -0.05225894 -0.04098719 0.00140444 0.00046581 0.00138397
1758876676.359934 -0.03210660 -0.05209073 -0.04088675 0.00139553 0.00046008 0.00137683
1758876676.426589 -0.03194158 -0.05183621 -0.04081254 0.00138458 0.00045515 0.00136233
1758876676.493244 -0.03173506 -0.05154443 -0.04084337 0.00137113 0.00045213 0.00134958
1758876676.559898 -0.03155507 -0.05123295 -0.04083991 0.00135292 0.00045468 0.00133931
1758876676.626551 -0.03121449 -0.05082092 -0.04073621 0.00133259 0.00045391 0.00132793
1758876676.693204 -0.03090743 -0.05051338 -0.04071182 0.00132617 0.00044476 0.00133120
1758876676.759856 -0.03047326 -0.05016823 -0.04073631 0.00130469 0.00044073 0.00131794
1758876676.826509 -0.03028305 -0.04999195 -0.04075358 0.00130292 0.00043977 0.00131946
1758876676.893160 -0.02985359 -0.04976010 -0.04077987 0.00128098 0.00044776 0.00130179
1758876676.959812 -0.02968843 -0.04982566 -0.04072151 0.00127801 0.00044123 0.00130790
1758876677.026468 -0.02949295 -0.04993616 -0.04075272 0.00126167 0.00044562 0.00129671
1758876677.093124 -0.02940087 -0.04996686 -0.04075507 0.00126069 0.00043732 0.00130443
1758876677.159780 -0.02931723 -0.05001908 -0.04065962 0.00125365 0.00043003 0.00130035
1758876677.226433 -0.02939662 -0.04984055 -0.04071447 0.00125324 0.00043717 0.00129103
1758876677.293088 -0.02941568 -0.04996248 -0.04074720 0.00125219 0.00043971 0.00128058
1758876677.359742 -0.02946810 -0.05012853 -0.04081210 0.00124905 0.00044761 0.00127646
1758876677.426395 -0.02948293 -0.05038328 -0.04086538 0.00124094 0.00045514 0.00126706
1758876677.493048 -0.02954038 -0.05060612 -0.04091659 0.00124376 0.00045612 0.00126488
1758876677.559701 -0.02947385 -0.05098458 -0.04090089 0.00122848 0.00045669 0.00124689
1758876677.626352 -0.02977887 -0.05121565 -0.04086137 0.00122149 0.00044985 0.00123139
1758876677.693003 -0.02988581 -0.05145670 -0.04089338 0.00121364 0.00044172 0.00121801
1758876677.759654 -0.03008708 -0.05170077 -0.04086813 0.00120297 0.00043947 0.00120584
1758876677.826305 -0.03015775 -0.05192008 -0.04084896 0.00119603 0.00043795 0.00119553
1758876677.892955 -0.03024755 -0.05202911 -0.04078966 0.00119039 0.00043423 0.00118192
1758876677.959604 -0.03031284 -0.05207252 -0.04070343 0.00119079 0.00042890 0.00116922
1758876678.026258 -0.03032011 -0.05206433 -0.04066498 0.00119397 0.00042406 0.00116083
1758876678.092911 -0.03023021 -0.05215332 -0.04067221 0.00118845 0.00041802 0.00114961
1758876678.159564 -0.03033648 -0.05218207 -0.04065047 0.00119097 0.00042157 0.00114418
1758876678.226216 -0.03026520 -0.05215592 -0.04062519 0.00118147 0.00041657 0.00112876
1758876678.292868 -0.03023215 -0.05217720 -0.04060395 0.00117491 0.00041515 0.00112276
1758876678.359519 -0.03001628 -0.05225350 -0.04053024 0.00116762 0.00040815 0.00110315
1758876678.426170 -0.03007158 -0.05244896 -0.04062501 0.00117127 0.00041229 0.00109745
1758876678.492820 -0.03020645 -0.05275821 -0.04081205 0.00116912 0.00042374 0.00107385
1758876678.559469 -0.03021621 -0.05334167 -0.04107702 0.00117051 0.00044897 0.00106154
1758876678.626118 -0.03021501 -0.05375432 -0.04121134 0.00116808 0.00047452 0.00102796
1758876678.692767 -0.03013240 -0.05427279 -0.04122973 0.00115875 0.00048998 0.00100441
1758876678.759415 -0.03009018 -0.05452842 -0.04115341 0.00115343 0.00048895 0.00098735
1758876678.826063 -0.03032841 -0.05447807 -0.04093553 0.00114817 0.00047589 0.00097863
1758876678.892710 -0.03089587 -0.05419329 -0.04075893 0.00115888 0.00045813 0.00097351
1758876678.959356 -0.03179285 -0.05366695 -0.04066251 0.00117168 0.00044367 0.00097485
1758876679.026011 -0.03247244 -0.05318612 -0.04070727 0.00118050 0.00043841 0.00097906
1758876679.092666 -0.03330578 -0.05269760 -0.04063755 0.00119495 0.00043434 0.00098442
1758876679.159320 -0.03379181 -0.05233865 -0.04065543 0.00120545 0.00042783 0.00098547
1758876679.225974 -0.03423376 -0.05203693 -0.04062865 0.00121231 0.00041431 0.00098591
1758876679.292627 -0.03476992 -0.05189434 -0.04055304 0.00121717 0.00039474 0.00097762
1758876679.359280 -0.03547394 -0.05178229 -0.04047109 0.00121827 0.00037758 0.00097307
1758876679.425932 -0.03593065 -0.05197360 -0.04035301 0.00121780 0.00036300 0.00096398
1758876679.492584 -0.03637725 -0.05225396 -0.04036851 0.00121785 0.00035190 0.00094821
1758876679.559235 -0.03671968 -0.05272401 -0.04047183 0.00121096 0.00035221 0.00092896
1758876679.625886 -0.03682190 -0.05332312 -0.04056500 0.00119633 0.00035421 0.00090364
1758876679.692536 -0.03670556 -0.05403701 -0.04061460 0.00117978 0.00034756 0.00088305
1758876679.759186 -0.03661733 -0.05489054 -0.04064330 0.00116548 0.00033531 0.00086591
1758876679.825836 -0.03642209 -0.05553245 -0.04060769 0.00114934 0.00032441 0.00085055
1758876679.892484 -0.03658773 -0.05608198 -0.04067623 0.00113550 0.00030829 0.00083119
1758876679.959132 -0.03663923 -0.05651901 -0.04067040 0.00112095 0.00030277 0.00082275
1758876680.025787 -0.03666814 -0.05695511 -0.04066945 0.00111074 0.00029297 0.00082222
1758876680.092442 -0.03663148 -0.05713405 -0.04062645 0.00110518 0.00029837 0.00081867
1758876680.159096 -0.03629039 -0.05776248 -0.04057413 0.00109031 0.00030035 0.00081864
1758876680.225750 -0.03636661 -0.05798591 -0.04049029 0.00109499 0.00029840 0.00082078
1758876680.292402 -0.03646085 -0.05829017 -0.04041712 0.00110059 0.00029578 0.00082176
1758876680.359054 -0.03651721 -0.05862618 -0.04036127 0.00110235 0.00029707 0.00082300
1758876680.425707 -0.03658340 -0.05893416 -0.04033624 0.00110525 0.00030383 0.00082542
1758876680.492358 -0.03674250 -0.05954410 -0.04025784 0.00110628 0.00031074 0.00082349
1758876680.559009 -0.03717246 -0.06004916 -0.04027090 0.00112592 0.00032258 0.00081654
1758876680.625660 -0.03776651 -0.06112370 -0.04022148 0.00113273 0.00033866 0.00081088
1758876680.692310 -0.03823637 -0.06167439 -0.04022587 0.00113403 0.00034352 0.00080546
1758876680.758959 -0.03846293 -0.06253494 -0.04015078 0.00113062 0.00035363 0.00081194
1758876680.825608 -0.03849668 -0.06281611 -0.04008193 0.00113317 0.00035255 0.00081727
1758876680.892256 -0.03850839 -0.06327638 -0.04002057 0.00113716 0.00035525 0.00082215
1758876680.958905 -0.03863045 -0.06406393 -0.03995228 0.00114202 0.00036331 0.00083622
1758876681.025560 -0.03879594 -0.06458986 -0.03992843 0.00114836 0.00037082 0.00083487
1758876681.092214 -0.03897623 -0.06542228 -0.03990156 0.00115390 0.00038691 0.00084835
1758876681.158868 -0.03921600 -0.06605500 -0.03992228 0.00115950 0.00039860 0.00084386
1758876681.225521 -0.03934460 -0.06700822 -0.03998001 0.00117597 0.00041945 0.00085287
1758876681.292174 -0.03923986 -0.06775216 -0.04000314 0.00118234 0.00043885 0.00086577
1758876681.358826 -0.03925259 -0.06837335 -0.04000211 0.00118976 0.00045488 0.00088017
1758876681.425478 -0.03938132 -0.06873232 -0.03988642 0.00119574 0.00045473 0.00088160
1758876681.492130 -0.03942570 -0.06931561 -0.03973703 0.00120222 0.00046407 0.00089005
1758876681.558781 -0.03974826 -0.06961737 -0.03962067 0.00120678 0.00046476 0.00088933
1758876681.625431 -0.04007661 -0.07023848 -0.03949136 0.00121770 0.00047063 0.00088922
